Asset ID	count	Event Time	Event Date	Class Structure	Class Structure ID	Material	Nominal Size (mm)	Soil Class	Soil Description	Grant Description	Pipe Inside Diameter (mm)	Pipe Material	Pipe Shape	Construction Date (YYYYMMDD)	Pipe Lining	Date Insulated	Tapping Status	Road Name	Road Type	Pipe Length (m)	Pipe Status	Height Start of Pipe (meters above sea level)	Height End of Pipe (meters above sea level)	Latitude Start of Pipe	Lattitude End of Pipe	Longitude Start of Pipe	Longitude End of Pipe	Distribution Zone ID	Water Quality Zone ID	Description	Failure Code	Failure Description	Job Plan	Job Plan Number	Service Location Id	Formatted Address	City	Post Code	Latitude	Longitude	months_break
1722698	1	15:18:00.0000000	2008-03-17	Repair Burst Water Main	WRBRST	UPVC-THICK WALLED PRESSURE PIPE(INCL BLUE BRUTE)	100	EX	Moderate shrink/swell potential.	Clay.	100	UPVC-THICK WALLED PRESSURE PIPE(INCL BLUE BRUTE)	CIRCULAR	2005-01-01	NONE	(null)	YES	FLINDERS	STREET	154.1997	INTEGRITY	63.7074	61.9224	-37.75563772	-37.75582943	145.00236804	145.00410116	1550539577	1125029158	REP LK 1.5M DEEP NON MS 100DIA	UNKN	UNKN			1066641	27 FLINDERS STREET THORNBURY 3071	THORNBURY	3071	-37.75570166	145.00355820	12
1722832	1	15:46:00.0000000	2006-05-02	Repair Burst Water Main	WRBRST	POLYETHYLENE(SOLID WALL, HIGH DENSITY)	125	SE	Low shrink/swell potential.	Silty Soil.	125	POLYETHYLENE(SOLID WALL, HIGH DENSITY)	CIRCULAR	2001-05-31	NONE	(null)	YES	SOUTH	STREET	153.6339	INTEGRITY	75.9275	74.7649	-37.71470240	-37.71490934	144.94448436	144.94620718	1551074748	1125029159	REP BURST 0-1.5M DEEP, <100DIA	UNKN	UNKN			1190275	34 SOUTH STREET HADFIELD 3046	HADFIELD	3046	-37.71483506	144.94653910	20
1722872	1	12:54:00.0000000	2010-07-25	Repair Burst Water Main	WRBRST	POLYETHYLENE(SOLID WALL, HIGH DENSITY)	125	EX	Moderate shrink/swell potential.	Clay.	125	POLYETHYLENE(SOLID WALL, HIGH DENSITY)	CIRCULAR	2001-04-09	NONE	(null)	YES	GARNET	STREET	118.2140	INTEGRITY	63.8200	68.3194	-37.74592069	-37.74608075	145.00288893	145.00421501	1550539577	1125029158	REPAIR LEAKING WATER MAIN	UNKN	UNKN			1680534	6 GARNET STREET PRESTON 3072	PRESTON	3072	-37.74602945	145.00496000	37
1722881	1	15:28:00.0000000	2009-08-08	Repair Burst Water Main	WRBRST	POLYETHYLENE(SOLID WALL, HIGH DENSITY)	180	EX	Moderate shrink/swell potential.	Clay.	180	POLYETHYLENE(SOLID WALL, HIGH DENSITY)	CIRCULAR	2000-12-21	NONE	(null)	YES	LORNE	STREET	51.4977	INTEGRITY	70.4600	70.0000	-37.71564763	-37.71571219	144.96989359	144.97047199	1551074748	1125029159	REPAIR LEAKING WATER MAIN	UNKN	UNKN			1192900	65 LORNE STREET FAWKNER 3060	FAWKNER	3060	-37.71591211	144.97021930	35
1722882	1	00:25:00.0000000	2011-06-07	Repair Burst Water Main	WRBRST	POLYETHYLENE(SOLID WALL, HIGH DENSITY)	180	EX	Moderate shrink/swell potential.	Clay.	180	POLYETHYLENE(SOLID WALL, HIGH DENSITY)	CIRCULAR	2000-12-21	NONE	(null)	YES	LORNE	STREET	176.7170	INTEGRITY	70.0000	71.5718	-37.71571219	-37.71593331	144.97047199	144.97245686	1551074748	1125029159	REPAIR LEAKING WATER MAIN	UNKN	UNKN			1192934	64 LORNE STREET FAWKNER 3060	FAWKNER	3060	-37.71580507	144.97237770	42
1723659	1	16:15:00.0000000	2007-08-04	Repair Burst Water Main	WRBRST	UPVC-THICK WALLED PRESSURE PIPE(INCL BLUE BRUTE)	150	EX	Moderate shrink/swell potential.	Clay.	150	UPVC-THICK WALLED PRESSURE PIPE(INCL BLUE BRUTE)	CIRCULAR	2001-10-25	NONE	(null)	YES	WARRANDYTE	ROAD	107.0597	INTEGRITY	144.7600	139.7800	-37.80304141	-37.80378391	145.23197146	145.23119526	1550536427	1125029140	REP BURST 0-1.5M DEEP, <100DIA	UNKN	UNKN			1349441	102 WARRANDYTE ROAD RINGWOOD 3134	RINGWOOD	3134	-37.80345305	145.23171810	23
1724777	1	08:47:00.0000000	2014-09-10	Repair Burst Water Main	WRBRST	UPVC - MODIFIED	100	EX	Moderate shrink/swell potential.	Clay.	100	UPVC - MODIFIED	CIRCULAR	2004-08-09	NONE	(null)	YES	MAPLE	STREET	10.4045	INTEGRITY	105.5200	105.1900	-37.81371514	-37.81362343	145.15944216	145.15945055	1550536358	1125029152	REPAIR LEAKING WATER MAIN	UNKN	UNKN			1255286	22 MAPLE STREET BLACKBURN 3130	BLACKBURN	3130	-37.81368065	145.15931680	40
1724787	1	11:51:00.0000000	2013-11-27	Repair Burst Water Main	WRBRST	UPVC-THICK WALLED PRESSURE PIPE(INCL BLUE BRUTE)	100	EX	Moderate shrink/swell potential.	Clay.	100	UPVC-THICK WALLED PRESSURE PIPE(INCL BLUE BRUTE)	CIRCULAR	1995-09-22	NONE	(null)	YES	CLAY	COURT	114.0000	INTEGRITY	104.4913	102.8819	-37.80843664	-37.80784784	145.14582300	145.14539366	1550536358	1125029152	REPAIR LEAKING WATER MAIN	UNKN	UNKN			1527625	10 CLAY COURT BLACKBURN NORTH 3130	BLACKBURN NORTH	3130	-37.80832174	145.14516030	73
1724985	1	16:03:00.0000000	2010-04-19	Repair Burst Water Main	WRBRST	UPVC-THICK WALLED PRESSURE PIPE(INCL BLUE BRUTE)	100	VE	Very high shrink/swell potential.	Expansive Clay.	100	UPVC-THICK WALLED PRESSURE PIPE(INCL BLUE BRUTE)	CIRCULAR	1998-09-02	NONE	(null)	YES	IRVINE	STREET	343.9889	INTEGRITY	65.1778	66.0000	-37.73508474	-37.73201366	144.94167377	144.94219845	1550536336	1125029158	REPAIR LEAKING WATER MAIN	UNKN	UNKN			1047121	18 IRVINE STREET PASCOE VALE 3044	PASCOE VALE	3044	-37.73348364	144.94206380	47
1725157	1	15:36:00.0000000	2002-08-31	Repair Burst Water Main	WRBRST	UPVC-THICK WALLED PRESSURE PIPE(INCL BLUE BRUTE)	100	EX	Moderate shrink/swell potential.	Clay.	100	UPVC-THICK WALLED PRESSURE PIPE(INCL BLUE BRUTE)	CIRCULAR	2001-05-30	NONE	(null)	YES	VICTORIA	AVENUE	201.8882	INTEGRITY	128.3242	131.0336	-37.81497153	-37.81466164	145.18583528	145.18809477	1550014689	1125029150	REP LK 1.5M DEEP NON MS 100DIA	UNKN	UNKN			1413075	32 VICTORIA AVENUE MITCHAM 3132	MITCHAM	3132	-37.81499291	145.18637780	5
1725186	1	16:42:00.0000000	2009-04-15	Repair Burst Water Main	WRBRST	UPVC-THICK WALLED PRESSURE PIPE(INCL BLUE BRUTE)	100	VE	Very high shrink/swell potential.	Expansive Clay.	100	UPVC-THICK WALLED PRESSURE PIPE(INCL BLUE BRUTE)	CIRCULAR	1999-08-03	NONE	(null)	YES	ADLER	GROVE	171.5377	INTEGRITY	65.7600	65.5345	-37.71904109	-37.72057230	144.95335928	144.95309525	1551074748	1125029159	REPAIR LEAKING WATER MAIN	UNKN	UNKN			1051616	8 ADLER GROVE COBURG NORTH 3058	COBURG NORTH	3058	-37.71980225	144.95336770	39
1726504	1	14:00:00.0000000	2003-01-23	Repair Burst Water Main	WRBRST	UPVC-THICK WALLED PRESSURE PIPE(INCL BLUE BRUTE)	100	EX	Moderate shrink/swell potential.	Clay.	100	UPVC-THICK WALLED PRESSURE PIPE(INCL BLUE BRUTE)	CIRCULAR	1995-11-01	NONE	(null)	YES	PARKSTONE	AVENUE	132.3280	INTEGRITY	30.7787	29.5200	-37.74715775	-37.74696942	144.93626163	144.93478407	1550536336	1125029158	REP LK 1.5M DEEP NON MS 100DIA	UNKN	UNKN			1775158	11A PARKSTONE AVENUE PASCOE VALE SOUTH 3044	PASCOE VALE SOUTH	3044	-37.74717745	144.93615740	29
1726509	1	16:25:00.0000000	2012-03-07	Repair Burst Water Main	WRBRST	UPVC-THICK WALLED PRESSURE PIPE(INCL BLUE BRUTE)	100	VE	Very high shrink/swell potential.	Expansive Clay.	100	UPVC-THICK WALLED PRESSURE PIPE(INCL BLUE BRUTE)	CIRCULAR	1999-07-01	NONE	(null)	YES	SUSSEX	STREET	96.4162	INTEGRITY	61.0000	61.0000	-37.73777698	-37.73863836	144.94885088	144.94870933	1550536336	1125029158	REPAIR BURST WATER MAIN	UNKN	UNKN			1050552	12 SUSSEX STREET PASCOE VALE SOUTH 3044	PASCOE VALE SOUTH	3044	-37.73826214	144.94891040	50
1726511	1	13:32:00.0000000	2000-06-05	Repair Burst Water Main	WRBRST	UPVC-THICK WALLED PRESSURE PIPE(INCL BLUE BRUTE)	100	EX	Moderate shrink/swell potential.	Clay.	100	UPVC-THICK WALLED PRESSURE PIPE(INCL BLUE BRUTE)	CIRCULAR	1999-02-18	NONE	(null)	YES	GRANDVIEW	AVENUE	269.2116	INTEGRITY	57.9600	50.8801	-37.74377211	-37.74617448	144.94280691	144.94238832	1550536336	1125029158	REP BURST MNS UPTO 100 DTH>2-3	UNKN	UNKN			1045272	31 GRANDVIEW AVENUE PASCOE VALE SOUTH 3044	PASCOE VALE SOUTH	3044	-37.74406248	144.94251980	5
1726848	1	16:31:00.0000000	2003-04-30	Repair Burst Water Main	WRBRST	POLYETHYLENE(SOLID WALL, HIGH DENSITY)	63	EX	Moderate shrink/swell potential.	Clay.	63	POLYETHYLENE(SOLID WALL, HIGH DENSITY)	CIRCULAR	2000-11-24	NONE	(null)	YES	DELANEYS	ROAD	13.0544	INTEGRITY	128.9600	130.2700	-37.76539336	-37.76543033	145.24425101	145.24411034	1551022849	1125029140	REP BURST 0-1.5M DEEP, <100DIA	UNKN	UNKN			1698256	17-19 DELANEYS ROAD WARRANDYTE SOUTH 3134	WARRANDYTE SOUTH	3134	-37.76495876	145.24354510	10
1727342	1	11:00:00.0000000	2007-02-11	Repair Burst Water Main	WRBRST	UPVC-THICK WALLED PRESSURE PIPE(INCL BLUE BRUTE)	100	VE	Very high shrink/swell potential.	Expansive Clay.	100	UPVC-THICK WALLED PRESSURE PIPE(INCL BLUE BRUTE)	CIRCULAR	2003-06-25	NONE	(null)	YES	ULM	STREET	142.9913	INTEGRITY	64.5959	64.0000	-37.72493645	-37.72476499	144.95665360	144.95504606	1551074748	1125029159	REP BURST 0-1.5M DEEP, <100DIA	UNKN	UNKN			1051005	14 ULM STREET COBURG NORTH 3058	COBURG NORTH	3058	-37.72468493	144.95534360	15
1727358	1	23:28:00.0000000	2000-04-03	Repair Burst Water Main	WRBRST	POLYETHYLENE(SOLID WALL, HIGH DENSITY)	125	EX	Moderate shrink/swell potential.	Clay.	125	POLYETHYLENE(SOLID WALL, HIGH DENSITY)	CIRCULAR	2000-03-06	NONE	(null)	YES	RUPERT	COURT	56.2159	MIGRATED	114.4700	114.7300	-37.69269927	-37.69219990	144.92431082	144.92441114	1550536407	1125029159	REP BURST MNS UPTO 100 DTH>2-3	UNKN	UNKN			1200159	9 RUPERT COURT BROADMEADOWS 3047	BROADMEADOWS	3047	-37.69191417	144.92422950	1
1727713	1	14:39:00.0000000	2011-10-31	Repair Burst Water Main	WRBRST	UPVC - MODIFIED	100	EX	Moderate shrink/swell potential.	Clay.	100	UPVC - MODIFIED	CIRCULAR	2006-01-13	NONE	(null)	YES	RUPERT	STREET	123.3847	INTEGRITY	113.7218	114.2998	-37.80648846	-37.80728485	145.23843001	145.23745226	1550014689	1125029150	REPAIR LEAKING WATER MAIN	UNKN	UNKN			1518647	21 RUPERT STREET RINGWOOD 3134	RINGWOOD	3134	-37.80657368	145.23849290	23
1728009	1	16:30:00.0000000	2012-05-24	Repair Burst Water Main	WRBRST	UPVC-THICK WALLED PRESSURE PIPE(INCL BLUE BRUTE)	150	SE	Low shrink/swell potential.	Silty Soil.	150	UPVC-THICK WALLED PRESSURE PIPE(INCL BLUE BRUTE)	CIRCULAR	1999-05-21	NONE	(null)	YES	EAST	STREET	147.4307	INTEGRITY	75.1200	76.8914	-37.70919126	-37.70787769	144.95028885	144.95052636	1551074748	1125029159	REPAIR LEAKING WATER MAIN	UNKN	UNKN			1191766	83 EAST STREET HADFIELD 3046	HADFIELD	3046	-37.70812436	144.95034280	52
1728010	1	10:20:00.0000000	2003-09-30	Repair Burst Water Main	WRBRST	UPVC-THICK WALLED PRESSURE PIPE(INCL BLUE BRUTE)	100	SE	Low shrink/swell potential.	Silty Soil.	100	UPVC-THICK WALLED PRESSURE PIPE(INCL BLUE BRUTE)	CIRCULAR	2000-06-24	NONE	(null)	YES	SUTHERLAND	STREET	88.5329	INTEGRITY	79.6180	78.6300	-37.70609054	-37.70621000	144.94629107	144.94728373	1551074748	1125029159	REP LK 1.5M DEEP NON MS 100DIA	UNKN	UNKN			1191292	72 SUTHERLAND STREET HADFIELD 3046	HADFIELD	3046	-37.70604190	144.94667970	13
1728274	1	18:11:00.0000000	2007-08-27	Repair Burst Water Main	WRBRST	UPVC-THICK WALLED PRESSURE PIPE(INCL BLUE BRUTE)	150	EX	Moderate shrink/swell potential.	Clay.	150	UPVC-THICK WALLED PRESSURE PIPE(INCL BLUE BRUTE)	CIRCULAR	2003-11-17	NONE	(null)	YES	LORNE	STREET	93.5369	INTEGRITY	72.1600	70.6100	-37.71550622	-37.71562613	144.96870916	144.96975924	1551074748	1125029159	REP LK 1.5DEEP NON MS <150DIA	UNKN	UNKN			1192944	92 LORNE STREET FAWKNER 3060	FAWKNER	3060	-37.71552559	144.96975340	15
1728648	1	09:39:00.0000000	2004-08-03	Repair Burst Water Main	WRBRST	UPVC-THICK WALLED PRESSURE PIPE(INCL BLUE BRUTE)	150	EX	Moderate shrink/swell potential.	Clay.	150	UPVC-THICK WALLED PRESSURE PIPE(INCL BLUE BRUTE)	CIRCULAR	2001-03-09	NONE	(null)	YES	FOREST	ROAD	98.4904	INTEGRITY	112.0517	108.2100	-37.83061951	-37.83149583	145.16593210	145.16575571	1550536358	1125029152	REP LK 1.5M DEEP NON MS 100DIA	UNKN	UNKN			1253320	1 FOREST ROAD FOREST HILL 3131	FOREST HILL	3131	-37.83071278	145.16619960	14
1729496	1	15:19:00.0000000	2006-10-13	Repair Burst Water Main	WRBRST	UPVC-THICK WALLED PRESSURE PIPE(INCL BLUE BRUTE)	100	EX	Moderate shrink/swell potential.	Clay.	100	UPVC-THICK WALLED PRESSURE PIPE(INCL BLUE BRUTE)	CIRCULAR	2001-10-10	NONE	(null)	YES	DOMAINE	DRIVE	32.4375	INTEGRITY	91.8876	89.7700	-37.78328016	-37.78319938	145.14143529	145.14108204	1125113390	1125029164	REP LK 1.5M DEEP NON MS 100DIA	UNKN	UNKN			1610363	67/37-43 VICTORIA STREET DONCASTER 3108	DONCASTER	3108	-37.78331649	145.14122210	20
1729846	1	15:58:00.0000000	2003-01-21	Repair Burst Water Main	WRBRST	UPVC-THICK WALLED PRESSURE PIPE(INCL BLUE BRUTE)	100	EX	Moderate shrink/swell potential.	Clay.	100	UPVC-THICK WALLED PRESSURE PIPE(INCL BLUE BRUTE)	CIRCULAR	2002-02-21	NONE	(null)	YES	CARCOOLA	ROAD	77.7386	INTEGRITY	145.5100	143.2700	-37.80058182	-37.80005661	145.25690384	145.25631972	1550014689	1125029150	REP BURST 0-1.5M DEEP, <100DIA	UNKN	UNKN			1347769	10 CARCOOLA ROAD RINGWOOD EAST 3135	RINGWOOD EAST	3135	-37.80038764	145.25701690	4
17302	1	08:29:00.0000000	2006-12-29	Repair Burst Water Main	WRBRST	POLYETHYLENE(SOLID WALL, HIGH DENSITY)	63	EX	Moderate shrink/swell potential.	Clay.	63	POLYETHYLENE(SOLID WALL, HIGH DENSITY)	CIRCULAR	1997-11-20	NONE	(null)	YES	EILEEN	GROVE	56.7586	INTEGRITY	116.5000	111.9902	-37.77920977	-37.77875136	145.53197417	145.53176943	1550539559	1125029166	REP LK 1.5M DEEP NON MS 100DIA	UNKN	UNKN			1545967	73 EILEEN GROVE WOORI YALLOCK 3139	WOORI YALLOCK	3139	-37.77947396	145.53174870	36
1730341	1	11:07:00.0000000	2008-08-12	Repair Burst Water Main	WRBRST	UPVC - MODIFIED	150	EX	Moderate shrink/swell potential.	Clay.	150	UPVC - MODIFIED	CIRCULAR	2006-10-09	NONE	(null)	YES	MAY	STREET	1.5439	INTEGRITY	86.3400	86.3600	-37.70172677	-37.70171396	144.94518272	144.94518957	1550536409	1125029159	REP BURST 0-1.5M DEEP, <100DIA	UNKN	UNKN			1528421	12 MAY STREET GLENROY 3046	GLENROY	3046	-37.70167713	144.94547420	7
1731213	1	23:59:00.0000000	2007-06-26	Repair Burst Water Main	WRBRST	UPVC - MODIFIED	125	EX	Moderate shrink/swell potential.	Clay.	125	UPVC - MODIFIED	CIRCULAR	2003-05-29	NONE	(null)	YES	GREVILLIA	ROAD	91.2955	INTEGRITY	79.4400	77.9100	-37.71692382	-37.71773897	144.92678175	144.92664322	1551074748	1125029159	REP BURST 0-1.5M DEEP, <100DIA	UNKN	UNKN			1184147	44 GREVILLIA ROAD OAK PARK 3046	OAK PARK	3046	-37.71766969	144.92675520	16
1731342	1	14:32:00.0000000	2008-02-26	Repair Burst Water Main	WRBRST	DUCTILE IRON CEMENT LINED	150	EX	Moderate shrink/swell potential.	Clay.	150	DUCTILE IRON CEMENT LINED	CIRCULAR	1997-01-08	NONE	(null)	YES	PARKWOOD	RISE	20.3948	INTEGRITY	140.6132	140.4237	-37.78413462	-37.78431666	145.23831710	145.23828545	1550536427	1125029140	REP LK 1.5M DEEP NON MS 100DIA	UNKN	UNKN			1544850	24 MIDDLEBROOK DRIVE RINGWOOD NORTH 3134	RINGWOOD NORTH	3134	-37.78434343	145.23839990	44
1732997	1	15:01:00.0000000	2010-08-08	Repair Burst Water Main	WRBRST	POLYETHYLENE(SOLID WALL, HIGH DENSITY)	125	EX	Moderate shrink/swell potential.	Clay.	125	POLYETHYLENE(SOLID WALL, HIGH DENSITY)	CIRCULAR	1999-08-31	NONE	(null)	YES	SOMERLAYTON	CRESCENT	162.4672	MIGRATED	87.0000	86.0890	-37.69629878	-37.69533175	144.97419571	144.97307818	1551072572	1125029159	REPAIR LEAKING WATER MAIN	UNKN	UNKN			1196429	17 SOMERLAYTON CRESCENT FAWKNER 3060	FAWKNER	3060	-37.69533873	144.97289020	44
173356	1	15:00:00.0000000	2005-11-27	Repair Burst Water Main	WRBRST	UPVC - MODIFIED	225	EX	Moderate shrink/swell potential.	Clay.	225	UPVC - MODIFIED	CIRCULAR	2003-11-27	NONE	(null)	YES	AMBROSE TREACY	DRIVE	26.0560	INTEGRITY	117.4820	117.4250	-37.68939347	-37.68945382	145.07146795	145.07120852	1551065665	1125029168	REP BURST 0-1.5M DEEP <225 DIA	UNKN	UNKN			1628370	55 HUGHES CIRCUIT BUNDOORA 3083	BUNDOORA	3083	-37.68862493	145.07352750	8
1733843	1	22:30:00.0000000	2011-04-08	Repair Burst Water Main	WRBRST	POLYETHYLENE(SOLID WALL, HIGH DENSITY)	125	EX	Moderate shrink/swell potential.	Clay.	125	POLYETHYLENE(SOLID WALL, HIGH DENSITY)	CIRCULAR	1999-10-05	NONE	(null)	YES	GRAMPIAN	STREET	103.4670	MIGRATED	68.8559	66.1900	-37.73413142	-37.73320793	144.98673703	144.98689086	1550539577	1125029158	REPAIR BURST WATER MAIN	UNKN	UNKN			1133354	19 GRAMPIAN STREET PRESTON 3072	PRESTON	3072	-37.73407224	144.98656260	46
1734485	1	20:27:00.0000000	2001-11-24	Repair Burst Water Main	WRBRST	UPVC-THICK WALLED PRESSURE PIPE(INCL BLUE BRUTE)	150	EX	Moderate shrink/swell potential.	Clay.	150	UPVC-THICK WALLED PRESSURE PIPE(INCL BLUE BRUTE)	CIRCULAR	2001-08-07	NONE	(null)	YES	NEWLANDS	ROAD	45.8719	INTEGRITY	51.0000	50.0000	-37.73329444	-37.73370603	144.97200808	144.97205538	1550536336	1125029158	REP BURST 0-1.5M DEEP, <100DIA	UNKN	UNKN			1041747	13 NEWLANDS ROAD COBURG NORTH 3058	COBURG NORTH	3058	-37.73338618	144.97178450	1
1734667	1	09:58:00.0000000	2002-04-08	Repair Burst Water Main	WRBRST	UPVC-THICK WALLED PRESSURE PIPE(INCL BLUE BRUTE)	100	EX	Moderate shrink/swell potential.	Clay.	100	UPVC-THICK WALLED PRESSURE PIPE(INCL BLUE BRUTE)	CIRCULAR	2002-03-07	NONE	(null)	YES	LEAMINGTON	STREET	113.1452	INTEGRITY	77.4780	80.0000	-37.71195304	-37.71210247	144.99751194	144.99877423	1550610094	1125029168	REP BURST 0-1.5M DEEP, <100DIA	UNKN	UNKN			1137083				(null)	(null)	1
1736062	1	21:00:00.0000000	1999-10-19	Repair Burst Water Main	WRBRST	UPVC-THICK WALLED PRESSURE PIPE(INCL BLUE BRUTE)	100	EX	Moderate shrink/swell potential.	Clay.	100	UPVC-THICK WALLED PRESSURE PIPE(INCL BLUE BRUTE)	CIRCULAR	1998-02-17	NONE	(null)	YES	ELIZABETH	COURT	277.6188	INTEGRITY	121.6200	138.8300	-37.79724967	-37.79918636	145.20886552	145.20989361	1550536427	1125029140	REP BURST MNS UPTO 100 DTH>2-3	UNKN	UNKN			1503660	13 ELIZABETH COURT DONVALE 3111	DONVALE	3111	-37.79757862	145.20928730	7
1736852	1	14:58:00.0000000	2014-09-12	Repair Burst Water Main	WRBRST	UPVC - MODIFIED	150	EX	Moderate shrink/swell potential.	Clay.	150	UPVC - MODIFIED	CIRCULAR	2003-10-20	NONE	(null)	YES	MCBRYDE	STREET	179.7065	INTEGRITY	77.0200	75.0000	-37.71053373	-37.71213580	144.97560668	144.97533796	1551072572	1125029159	REPAIR LEAKING WATER MAIN	UNKN	UNKN			1194310	94 MCBRYDE STREET FAWKNER 3060	FAWKNER	3060	-37.71178833	144.97567490	43
1736854	1	12:45:00.0000000	2007-05-25	Repair Burst Water Main	WRBRST	UPVC-THICK WALLED PRESSURE PIPE(INCL BLUE BRUTE)	100	EX	Moderate shrink/swell potential.	Clay.	100	UPVC-THICK WALLED PRESSURE PIPE(INCL BLUE BRUTE)	CIRCULAR	2002-11-14	NONE	(null)	YES	MUTTON	STREET	136.5416	INTEGRITY	73.7000	73.0000	-37.71229905	-37.71351713	144.96829072	144.96807373	1551072572	1125029159	REP LK 1.5M DEEP NON MS 100DIA	UNKN	UNKN			1193271	35 MUTTON ROAD FAWKNER 3060	FAWKNER	3060	-37.71228740	144.96801540	18
1737690	1	14:46:00.0000000	2009-09-15	Repair Burst Water Main	WRBRST	UPVC-THICK WALLED PRESSURE PIPE(INCL BLUE BRUTE)	100	EX	Moderate shrink/swell potential.	Clay.	100	UPVC-THICK WALLED PRESSURE PIPE(INCL BLUE BRUTE)	CIRCULAR	2001-09-16	NONE	(null)	YES	N/A	CIRCUIT	44.6393	INTEGRITY	182.8900	183.4500	-37.61366293	-37.61360183	144.93447594	144.93397625	1550536322	1125029156	REPAIR LEAKING WATER MAIN	UNKN	UNKN			1593563	5 GARONNE CIRCUIT ROXBURGH PARK 3064	ROXBURGH PARK	3064	-37.61378794	144.93473680	32
1738430	1	15:31:00.0000000	2003-07-31	Repair Burst Water Main	WRBRST	UPVC-THICK WALLED PRESSURE PIPE(INCL BLUE BRUTE)	150	EX	Moderate shrink/swell potential.	Clay.	150	UPVC-THICK WALLED PRESSURE PIPE(INCL BLUE BRUTE)	CIRCULAR	2003-03-17	NONE	(null)	YES	DINGLEY DELL	ROAD	54.5398	INTEGRITY	72.5990	68.4710	-37.72840589	-37.72884321	145.22665353	145.22690320	1550610080	1125029140	REP BURST 0-1.5M DEEP <150 DIA	UNKN	UNKN			1218468	27 DINGLEY DELL ROAD NORTH WARRANDYTE 3113	NORTH WARRANDYTE	3113	-37.72832830	145.22650680	2
1744690	1	15:00:00.0000000	2006-01-21	Repair Burst Water Main	WRBRST	UPVC-THICK WALLED PRESSURE PIPE(INCL BLUE BRUTE)	225	SE	Low shrink/swell potential.	Silty Soil.	225	UPVC-THICK WALLED PRESSURE PIPE(INCL BLUE BRUTE)	CIRCULAR	2002-06-20	NONE	(null)	YES	CASSELLS	ROAD	100.9769	INTEGRITY	142.7450	132.5530	-37.70060211	-37.70072915	145.19703191	145.19816581	1550721956	1125029155	REP LK 1.5M DEEP NON MS 100DIA	UNKN	UNKN			1218570	140 ELTHAM-YARRA GLEN ROAD KANGAROO GROUND 3097	KANGAROO GROUND	3097	-37.70256803	145.21245370	15
1746966	1	10:27:00.0000000	2012-10-31	Repair Burst Water Main	WRBRST	UPVC - MODIFIED	300	EX	Moderate shrink/swell potential.	Clay.	300	UPVC - MODIFIED	CIRCULAR	2005-11-16	NONE	(null)	YES	WATERVIEW	DRIVE	73.9058	INTEGRITY	163.3500	163.6000	-37.61182918	-37.61176708	145.08983355	145.08900229			REPAIR LEAKING WATER MAIN	UNKN	UNKN			1629507	36 WATERVIEW DRIVE MERNDA 3754	MERNDA	3754	-37.61165600	145.08907820	28
1750556	1	16:01:00.0000000	2005-05-11	Repair Burst Water Main	WRBRST	UPVC - MODIFIED	100	EX	Moderate shrink/swell potential.	Clay.	100	UPVC - MODIFIED	CIRCULAR	2004-06-04	NONE	(null)	YES	DAISY	STREET	115.9912	INTEGRITY	92.1099	95.9250	-37.82899763	-37.82899434	145.23190858	145.23322625	1125056051	1125029150	REP BURST 0-1.5M DEEP, <100DIA	UNKN	UNKN			1344393	34 DAISY STREET HEATHMONT 3135	HEATHMONT	3135	-37.82909664	145.23258330	4
1750752	1	03:33:00.0000000	2007-06-21	Repair Burst Water Main	WRBRST	UPVC-THICK WALLED PRESSURE PIPE(INCL BLUE BRUTE)	100	EX	Moderate shrink/swell potential.	Clay.	100	UPVC-THICK WALLED PRESSURE PIPE(INCL BLUE BRUTE)	CIRCULAR	2001-02-14	NONE	(null)	YES	CAMPBELL	STREET	156.2263	INTEGRITY	128.9332	120.0048	-37.82416114	-37.82287078	145.24316663	145.24245735	1550014689	1125029150	REP BURST 0-1.5M DEEP, <100DIA	UNKN	UNKN			1344273	78 CAMPBELL STREET HEATHMONT 3135	HEATHMONT	3135	-37.82554916	145.24364330	25
1750754	1	15:51:00.0000000	2003-10-07	Repair Burst Water Main	WRBRST	UPVC - MODIFIED	100	EX	Moderate shrink/swell potential.	Clay.	100	UPVC - MODIFIED	CIRCULAR	2003-05-04	NONE	(null)	YES	GREAT RYRIE	STREET	102.0487	INTEGRITY	109.5003	106.0900	-37.82877894	-37.82785951	145.23739645	145.23738107	1125056051	1125029150	REP LK MS <1.5DEEP >100=150DIA	UNKN	UNKN			1344875	72 GREAT RYRIE STREET HEATHMONT 3135	HEATHMONT	3135	-37.82871293	145.23704640	2
1754523	1	17:28:00.0000000	2003-08-18	Repair Burst Water Main	WRBRST	UPVC-THICK WALLED PRESSURE PIPE(INCL BLUE BRUTE)	150	EX	Moderate shrink/swell potential.	Clay.	150	UPVC-THICK WALLED PRESSURE PIPE(INCL BLUE BRUTE)	CIRCULAR	2002-09-07	NONE	(null)	YES	MAROONDAH	HIGHWAY	146.2425	INTEGRITY	114.2100	113.9500	-37.81724785	-37.81715701	145.22232372	145.22066665	1550014689	1125029150	REP BURST 0-1.5M DEEP, <100DIA	UNKN	UNKN			1347341	52 MAROONDAH HIGHWAY RINGWOOD 3134	RINGWOOD	3134	-37.81726824	145.22091430	4
